date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,21,19147
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,22,23848
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,23,18072
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,24,12965
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,25,13547
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,26,9760
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,27,14577
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,28,15878
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,29,10806
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,30,10771
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,31,10763
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,32,30063
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,33,43811
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,34,16077
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,35,25697
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,36,41368
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,37,44435
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,38,19489
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,39,52039
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,40,8777
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,41,9403
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,42,20032
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,43,16421
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,44,16715
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,45,10819
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,46,9106
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,47,10030
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,48,12258
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,49,11625
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,50,15437
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,51,10449
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,52,15136
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,53,10818
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,54,10805
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,55,18137
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,56,15024
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,57,10718
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,58,8478
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,59,17588
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,60,8604
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,61,9701
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,62,9395
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,63,8806
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,64,15194
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,65,10585
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,66,20985
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,67,11802
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,avg,19306
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,min,8478
2026-06-25 17:04:55,mf,ford-fulkerson,macierz,100,75,max,58359
