date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:30,mst,prim,lista,100,50,40,128
2026-06-25 17:03:30,mst,prim,lista,100,50,41,106
2026-06-25 17:03:30,mst,prim,lista,100,50,42,127
2026-06-25 17:03:30,mst,prim,lista,100,50,43,101
2026-06-25 17:03:30,mst,prim,lista,100,50,44,146
2026-06-25 17:03:30,mst,prim,lista,100,50,45,138
2026-06-25 17:03:30,mst,prim,lista,100,50,46,218
2026-06-25 17:03:30,mst,prim,lista,100,50,47,249
2026-06-25 17:03:30,mst,prim,lista,100,50,48,106
2026-06-25 17:03:30,mst,prim,lista,100,50,49,851
2026-06-25 17:03:30,mst,prim,lista,100,50,50,117
2026-06-25 17:03:30,mst,prim,lista,100,50,51,179
2026-06-25 17:03:30,mst,prim,lista,100,50,52,122
2026-06-25 17:03:30,mst,prim,lista,100,50,53,160
2026-06-25 17:03:30,mst,prim,lista,100,50,54,120
2026-06-25 17:03:30,mst,prim,lista,100,50,55,189
2026-06-25 17:03:30,mst,prim,lista,100,50,56,133
2026-06-25 17:03:30,mst,prim,lista,100,50,57,135
2026-06-25 17:03:30,mst,prim,lista,100,50,58,144
2026-06-25 17:03:30,mst,prim,lista,100,50,59,107
2026-06-25 17:03:30,mst,prim,lista,100,50,60,137
2026-06-25 17:03:30,mst,prim,lista,100,50,61,152
2026-06-25 17:03:30,mst,prim,lista,100,50,62,116
2026-06-25 17:03:30,mst,prim,lista,100,50,63,119
2026-06-25 17:03:30,mst,prim,lista,100,50,64,121
2026-06-25 17:03:30,mst,prim,lista,100,50,65,120
2026-06-25 17:03:30,mst,prim,lista,100,50,66,135
2026-06-25 17:03:30,mst,prim,lista,100,50,67,117
2026-06-25 17:03:30,mst,prim,lista,100,50,avg,166
2026-06-25 17:03:30,mst,prim,lista,100,50,min,98
2026-06-25 17:03:30,mst,prim,lista,100,50,max,1197
2026-06-25 17:03:30,mst,kruskal,lista,100,50,1,568
2026-06-25 17:03:30,mst,kruskal,lista,100,50,2,533
2026-06-25 17:03:30,mst,kruskal,lista,100,50,3,654
2026-06-25 17:03:30,mst,kruskal,lista,100,50,4,2224
2026-06-25 17:03:30,mst,kruskal,lista,100,50,5,1079
2026-06-25 17:03:30,mst,kruskal,lista,100,50,6,602
2026-06-25 17:03:30,mst,kruskal,lista,100,50,7,836
2026-06-25 17:03:30,mst,kruskal,lista,100,50,8,584
2026-06-25 17:03:30,mst,kruskal,lista,100,50,9,1067
2026-06-25 17:03:30,mst,kruskal,lista,100,50,10,2187
2026-06-25 17:03:30,mst,kruskal,lista,100,50,11,2769
2026-06-25 17:03:30,mst,kruskal,lista,100,50,12,563
2026-06-25 17:03:30,mst,kruskal,lista,100,50,13,560
2026-06-25 17:03:30,mst,kruskal,lista,100,50,14,2409
2026-06-25 17:03:30,mst,kruskal,lista,100,50,15,568
2026-06-25 17:03:30,mst,kruskal,lista,100,50,16,536
2026-06-25 17:03:30,mst,kruskal,lista,100,50,17,532
2026-06-25 17:03:30,mst,kruskal,lista,100,50,18,842
2026-06-25 17:03:30,mst,kruskal,lista,100,50,19,606
2026-06-25 17:03:30,mst,kruskal,lista,100,50,20,1324
2026-06-25 17:03:30,mst,kruskal,lista,100,50,21,653
2026-06-25 17:03:30,mst,kruskal,lista,100,50,22,913
2026-06-25 17:03:30,mst,kruskal,lista,100,50,23,695
2026-06-25 17:03:30,mst,kruskal,lista,100,50,24,506
2026-06-25 17:03:30,mst,kruskal,lista,100,50,25,507
2026-06-25 17:03:30,mst,kruskal,lista,100,50,26,695
2026-06-25 17:03:30,mst,kruskal,lista,100,50,27,592
2026-06-25 17:03:30,mst,kruskal,lista,100,50,28,1150
2026-06-25 17:03:30,mst,kruskal,lista,100,50,29,614
2026-06-25 17:03:30,mst,kruskal,lista,100,50,30,571
2026-06-25 17:03:30,mst,kruskal,lista,100,50,31,546
2026-06-25 17:03:30,mst,kruskal,lista,100,50,32,571
2026-06-25 17:03:30,mst,kruskal,lista,100,50,33,2635
2026-06-25 17:03:30,mst,kruskal,lista,100,50,34,583
2026-06-25 17:03:30,mst,kruskal,lista,100,50,35,753
2026-06-25 17:03:30,mst,kruskal,lista,100,50,36,551
2026-06-25 17:03:30,mst,kruskal,lista,100,50,37,565
2026-06-25 17:03:30,mst,kruskal,lista,100,50,38,571
2026-06-25 17:03:30,mst,kruskal,lista,100,50,39,626
