date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,49,72
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,50,23
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,51,21
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,52,29
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,53,76
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,54,19
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,55,12
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,56,25
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,57,19
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,58,20
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,59,32
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,60,25
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,61,27
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,62,17
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,63,21
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,64,17
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,65,21
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,66,43
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,67,14
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,avg,27
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,min,6
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,max,76
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,1,52
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,2,49
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,3,101
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,4,46
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,5,44
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,6,38
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,7,114
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,8,43
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,9,39
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,10,45
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,11,46
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,12,97
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,13,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,14,41
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,15,45
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,16,53
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,17,51
