date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,46,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,47,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,48,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,49,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,50,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,51,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,52,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,53,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,54,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,55,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,56,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,57,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,58,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,59,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,60,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,61,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,62,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,63,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,64,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,65,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,66,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,67,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,avg,7
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,min,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,max,168
2026-06-25 16:56:35,mst,prim,lista,20,50,1,6
2026-06-25 16:56:35,mst,prim,lista,20,50,2,5
2026-06-25 16:56:35,mst,prim,lista,20,50,3,5
2026-06-25 16:56:35,mst,prim,lista,20,50,4,5
2026-06-25 16:56:35,mst,prim,lista,20,50,5,5
2026-06-25 16:56:35,mst,prim,lista,20,50,6,5
2026-06-25 16:56:35,mst,prim,lista,20,50,7,5
2026-06-25 16:56:35,mst,prim,lista,20,50,8,5
2026-06-25 16:56:35,mst,prim,lista,20,50,9,5
2026-06-25 16:56:35,mst,prim,lista,20,50,10,5
2026-06-25 16:56:35,mst,prim,lista,20,50,11,6
2026-06-25 16:56:35,mst,prim,lista,20,50,12,5
2026-06-25 16:56:35,mst,prim,lista,20,50,13,5
2026-06-25 16:56:35,mst,prim,lista,20,50,14,5
2026-06-25 16:56:35,mst,prim,lista,20,50,15,5
2026-06-25 16:56:35,mst,prim,lista,20,50,16,5
2026-06-25 16:56:35,mst,prim,lista,20,50,17,5
2026-06-25 16:56:35,mst,prim,lista,20,50,18,5
2026-06-25 16:56:35,mst,prim,lista,20,50,19,5
2026-06-25 16:56:35,mst,prim,lista,20,50,20,6
2026-06-25 16:56:35,mst,prim,lista,20,50,21,6
2026-06-25 16:56:35,mst,prim,lista,20,50,22,6
2026-06-25 16:56:35,mst,prim,lista,20,50,23,5
2026-06-25 16:56:35,mst,prim,lista,20,50,24,5
2026-06-25 16:56:35,mst,prim,lista,20,50,25,5
2026-06-25 16:56:35,mst,prim,lista,20,50,26,5
2026-06-25 16:56:35,mst,prim,lista,20,50,27,5
2026-06-25 16:56:35,mst,prim,lista,20,50,28,5
2026-06-25 16:56:35,mst,prim,lista,20,50,29,5
2026-06-25 16:56:35,mst,prim,lista,20,50,30,5
2026-06-25 16:56:35,mst,prim,lista,20,50,31,5
2026-06-25 16:56:35,mst,prim,lista,20,50,32,5
2026-06-25 16:56:35,mst,prim,lista,20,50,33,5
2026-06-25 16:56:35,mst,prim,lista,20,50,34,5
2026-06-25 16:56:35,mst,prim,lista,20,50,35,5
2026-06-25 16:56:35,mst,prim,lista,20,50,36,7
2026-06-25 16:56:35,mst,prim,lista,20,50,37,21
2026-06-25 16:56:35,mst,prim,lista,20,50,38,5
2026-06-25 16:56:35,mst,prim,lista,20,50,39,5
2026-06-25 16:56:35,mst,prim,lista,20,50,40,5
2026-06-25 16:56:35,mst,prim,lista,20,50,41,5
2026-06-25 16:56:35,mst,prim,lista,20,50,42,5
2026-06-25 16:56:35,mst,prim,lista,20,50,43,5
2026-06-25 16:56:35,mst,prim,lista,20,50,44,5
2026-06-25 16:56:35,mst,prim,lista,20,50,45,5
2026-06-25 16:56:35,mst,prim,lista,20,50,46,5
2026-06-25 16:56:35,mst,prim,lista,20,50,47,5
2026-06-25 16:56:35,mst,prim,lista,20,50,48,5
2026-06-25 16:56:35,mst,prim,lista,20,50,49,5
2026-06-25 16:56:35,mst,prim,lista,20,50,50,5
2026-06-25 16:56:35,mst,prim,lista,20,50,51,5
2026-06-25 16:56:35,mst,prim,lista,20,50,52,5
2026-06-25 16:56:35,mst,prim,lista,20,50,53,4
2026-06-25 16:56:35,mst,prim,lista,20,50,54,5
2026-06-25 16:56:35,mst,prim,lista,20,50,55,5
2026-06-25 16:56:35,mst,prim,lista,20,50,56,5
2026-06-25 16:56:35,mst,prim,lista,20,50,57,5
2026-06-25 16:56:35,mst,prim,lista,20,50,58,5
2026-06-25 16:56:35,mst,prim,lista,20,50,59,5
2026-06-25 16:56:35,mst,prim,lista,20,50,60,6
2026-06-25 16:56:35,mst,prim,lista,20,50,61,6
2026-06-25 16:56:35,mst,prim,lista,20,50,62,5
2026-06-25 16:56:35,mst,prim,lista,20,50,63,5
2026-06-25 16:56:35,mst,prim,lista,20,50,64,5
2026-06-25 16:56:35,mst,prim,lista,20,50,65,5
2026-06-25 16:56:35,mst,prim,lista,20,50,66,6
2026-06-25 16:56:35,mst,prim,lista,20,50,67,5
2026-06-25 16:56:35,mst,prim,lista,20,50,avg,5
2026-06-25 16:56:35,mst,prim,lista,20,50,min,4
2026-06-25 16:56:35,mst,prim,lista,20,50,max,21
2026-06-25 16:56:35,mst,kruskal,lista,20,50,1,14
2026-06-25 16:56:35,mst,kruskal,lista,20,50,2,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,3,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,4,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,5,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,6,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,7,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,8,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,9,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,10,44
2026-06-25 16:56:35,mst,kruskal,lista,20,50,11,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,12,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,13,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,14,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,15,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,16,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,17,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,18,12
